time,temperature_2m (°C),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),relative_humidity_2m (%),cloud_cover (%),wind_speed_10m (km/h)
12/6/2024 12:00,24.5,638,512,126,751.6,816.2,50,0,8.4
12/6/2024 12:59,24.9,630,507,123,754.5,808.3,46,0,9.4
12/6/2024 14:00,24.9,555,440,115,725.8,721.5,44,0,10.2
12/6/2024 15:00,24.5,420,318,102,650.8,561.3,44,0,10.3
12/6/2024 15:59,23.3,244,165,79,504.5,344.9,54,0,7.3
12/6/2024 17:00,20.4,73,37,36,264,120.8,60,0,7
12/6/2024 18:00,19.5,1,0,1,0,0,55,0,9.1
12/6/2024 18:59,19.6,0,0,0,0,0,55,0,8.7
12/6/2024 20:00,17.8,0,0,0,0,0,65,0,6.8
12/6/2024 21:00,16.9,0,0,0,0,0,72,0,5.6
12/6/2024 21:59,16.6,0,0,0,0,0,74,0,2.8
12/6/2024 23:00,16.3,0,0,0,0,0,74,0,2
12/7/2024,15.8,0,0,0,0,0,76,0,2.9
12/7/2024 0:59,14.7,0,0,0,0,0,84,0,6.5
12/7/2024 2:00,14.3,0,0,0,0,0,86,0,6.7
12/7/2024 3:00,14,0,0,0,0,0,86,0,6.2
12/7/2024 3:59,13.7,0,0,0,0,0,87,0,6.1
12/7/2024 5:00,13,0,0,0,0,0,89,0,5.6
12/7/2024 6:00,12.6,0,0,0,0,0,91,1,5.8
12/7/2024 6:59,13.2,9,2,7,29.1,14,91,0,5.9
12/7/2024 8:00,16.2,122,68,54,347.4,186.9,82,0,5.2
12/7/2024 9:00,19.4,300,212,88,556.4,414.8,73,0,2.2
12/7/2024 9:59,21.9,465,358,107,675.9,615,60,0,2.7
12/7/2024 11:00,23.3,585,466,119,737.9,756.7,50,0,3.8
12/7/2024 12:00,24,643,521,122,766.6,825.5,46,0,6.8
12/7/2024 12:59,24.3,634,514,120,766.3,815.8,45,0,8.6
12/7/2024 14:00,24.2,559,445,114,734.9,728.2,44,0,10.2
12/7/2024 15:00,23.8,423,322,101,659.3,566.7,43,0,9.9
12/7/2024 15:59,22.6,248,169,79,516.4,351.8,56,0,5.4
12/7/2024 17:00,20,75,38,37,270.7,124.3,63,0,4.8
12/7/2024 18:00,18.2,1,0,1,0,0,66,0,6.1
12/7/2024 18:59,17.2,0,0,0,0,0,73,0,5.7
12/7/2024 20:00,16.3,0,0,0,0,0,73,0,6
12/7/2024 21:00,15.6,0,0,0,0,0,72,0,6.7
12/7/2024 21:59,15.1,0,0,0,0,0,76,0,6.8
12/7/2024 23:00,14.5,0,0,0,0,0,81,0,5.6
12/8/2024,13.8,0,0,0,0,0,86,0,6.2
12/8/2024 0:59,13.7,0,0,0,0,0,87,2,6.2
12/8/2024 2:00,13.7,0,0,0,0,0,85,0,5.3
12/8/2024 3:00,13.2,0,0,0,0,0,87,6,6.2
12/8/2024 3:59,12.8,0,0,0,0,0,88,14,6.1
12/8/2024 5:00,12.5,0,0,0,0,0,89,0,6.1
12/8/2024 6:00,12.2,0,0,0,0,0,90,1,6
12/8/2024 6:59,12.9,8,2,6,29.7,13.1,92,3,4.1
12/8/2024 8:00,16.1,120,67,53,346.7,185,84,5,4.8
12/8/2024 9:00,19.5,300,213,87,562.6,416.4,76,9,2.9
12/8/2024 9:59,21.8,466,358,108,678.7,617,62,0,2.6
12/8/2024 11:00,23.1,584,466,118,740.2,756.7,51,0,1.3
12/8/2024 12:00,23.8,642,519,123,765.3,824.6,47,0,0.5
12/8/2024 12:59,24.2,633,511,122,763,814.4,45,0,3.2
12/8/2024 14:00,24.3,556,441,115,729,724.3,45,0,5.5
12/8/2024 15:00,24.1,420,318,102,651.3,562.4,47,0,5
12/8/2024 15:59,23.1,246,167,79,509.9,348.9,61,0,3.4
12/8/2024 17:00,20.6,74,38,36,270.3,123.4,68,0,2.9
12/8/2024 18:00,18.9,1,0,1,0,0,68,2,3.3
12/8/2024 18:59,18.9,0,0,0,0,0,63,61,1.5
12/8/2024 20:00,18.9,0,0,0,0,0,63,24,0.3
12/8/2024 21:00,18,0,0,0,0,0,65,48,1.1
12/8/2024 21:59,16.7,0,0,0,0,0,69,42,2.1
12/8/2024 23:00,15.7,0,0,0,0,0,75,42,3.2
12/9/2024,15,0,0,0,0,0,78,35,2.7
12/9/2024 0:59,14.4,0,0,0,0,0,81,15,2.5
12/9/2024 2:00,13.8,0,0,0,0,0,83,75,2.8
12/9/2024 3:00,13.4,0,0,0,0,0,86,64,2.7
12/9/2024 3:59,13,0,0,0,0,0,88,11,2
12/9/2024 5:00,12.7,0,0,0,0,0,89,22,1.8
12/9/2024 6:00,12.9,0,0,0,0,0,88,6,0.5
12/9/2024 6:59,13.8,8,2,6,30.3,13.2,93,99,1.5
12/9/2024 8:00,16.6,111,52,59,272.5,161.6,85,99,5.6
12/9/2024 9:00,20.1,276,175,101,465.1,371.4,75,97,1.4
12/9/2024 9:59,22.2,408,288,120,548.2,529.1,65,95,3.1
12/9/2024 11:00,23.5,552,421,131,670.6,708,53,68,2.5
12/9/2024 12:00,23.9,523,366,157,540.9,649.9,51,56,3.3
12/9/2024 12:59,24.1,520,344,176,514.4,639.4,52,65,5.6
12/9/2024 14:00,24.1,457,270,187,446.7,556.4,53,99,7.3
12/9/2024 15:00,23.7,318,163,155,333.9,387.7,56,98,10.4
12/9/2024 15:59,21.9,100,6,94,18.3,100.6,65,98,13.1
12/9/2024 17:00,20.1,58,18,40,127.8,80.7,74,100,8.5
12/9/2024 18:00,19.6,0,0,0,0,0,76,100,8
12/9/2024 18:59,19.1,0,0,0,0,0,77,100,8
12/9/2024 20:00,18.8,0,0,0,0,0,80,86,4.1
12/9/2024 21:00,17.5,0,0,0,0,0,88,93,3.1
12/9/2024 21:59,16.3,0,0,0,0,0,92,94,4.8
12/9/2024 23:00,15.8,0,0,0,0,0,93,94,4
12/10/2024,16,0,0,0,0,0,94,98,8.3
12/10/2024 0:59,16.2,0,0,0,0,0,94,95,7.1
12/10/2024 2:00,15.5,0,0,0,0,0,97,21,5.2
12/10/2024 3:00,15.2,0,0,0,0,0,98,86,5.9
12/10/2024 3:59,15.2,0,0,0,0,0,97,100,6.7
12/10/2024 5:00,15,0,0,0,0,0,97,100,6.9
12/10/2024 6:00,14.6,0,0,0,0,0,97,65,5.6
12/10/2024 6:59,15.6,6,0,6,0,5.8,99,100,5
12/10/2024 8:00,16.5,84,19,65,100.8,101.3,97,100,3.4
12/10/2024 9:00,18.6,252,127,125,339.6,320.1,90,86,3.3
12/10/2024 9:59,21.1,439,322,117,615.4,575.8,74,91,4.3
12/10/2024 11:00,22.6,554,422,132,674.1,711.1,65,41,6.4
12/10/2024 12:00,23.5,617,484,133,716.6,788.1,63,32,5.8
12/10/2024 12:59,23.9,610,480,130,718.7,781.2,63,14,6
12/10/2024 14:00,24.1,528,398,130,658.9,680.1,62,16,7.4
12/10/2024 15:00,24,386,272,114,557.1,507.6,59,70,8
12/10/2024 15:59,23.4,224,135,89,411.1,306.7,63,95,5.7
12/10/2024 17:00,21.2,71,33,38,233.7,113.8,74,17,2.8
12/10/2024 18:00,19.9,1,0,1,0,0,76,53,2
12/10/2024 18:59,19,0,0,0,0,0,85,24,3.5
12/10/2024 20:00,17.6,0,0,0,0,0,92,65,6.2
12/10/2024 21:00,17.3,0,0,0,0,0,94,68,7.6
12/10/2024 21:59,16.7,0,0,0,0,0,94,8,6.4
12/10/2024 23:00,16.1,0,0,0,0,0,93,16,6.4
12/11/2024,15.8,0,0,0,0,0,94,31,6.4
12/11/2024 0:59,15.3,0,0,0,0,0,95,4,6.1
12/11/2024 2:00,14.8,0,0,0,0,0,95,5,5.9
12/11/2024 3:00,14.8,0,0,0,0,0,96,15,6.7
12/11/2024 3:59,15.1,0,0,0,0,0,94,1,8.7
12/11/2024 5:00,14.8,0,0,0,0,0,94,3,7.8
12/11/2024 6:00,14,0,0,0,0,0,94,49,6.3
12/11/2024 6:59,14.5,7,1,6,15.7,9.6,94,4,7.4
12/11/2024 8:00,16.5,111,59,52,317.1,170.7,90,18,8.8
12/11/2024 9:00,18.8,285,195,90,524.5,393.9,83,13,7.9
12/11/2024 9:59,20.7,448,337,111,646.5,592.4,75,3,8.6
12/11/2024 11:00,22.4,569,447,122,715.9,736.8,66,0,9.1
12/11/2024 12:00,23.4,630,505,125,749.1,809.7,54,27,9.2
12/11/2024 12:59,23.9,621,496,125,743.5,798.8,49,41,9.5
12/11/2024 14:00,23.9,547,429,118,710.6,712.2,47,60,9.8
12/11/2024 15:00,23.5,412,306,106,626.6,549.9,48,3,9.3
12/11/2024 15:59,22.5,243,162,81,492.5,343.2,58,0,6.8
12/11/2024 17:00,19.7,75,37,38,261.4,123.2,69,1,5.1
12/11/2024 18:00,18.2,1,0,1,0,0,71,0,5.5
12/11/2024 18:59,16.8,0,0,0,0,0,76,0,6.6
12/11/2024 20:00,16.1,0,0,0,0,0,77,0,5.8
12/11/2024 21:00,15.2,0,0,0,0,0,82,0,6.8
12/11/2024 21:59,14.8,0,0,0,0,0,84,2,7
12/11/2024 23:00,14.6,0,0,0,0,0,85,4,7.8
12/12/2024,14.3,0,0,0,0,0,85,0,7.6
12/12/2024 0:59,14,0,0,0,0,0,85,0,7.9
12/12/2024 2:00,13.8,0,0,0,0,0,86,36,8.6
12/12/2024 3:00,13.5,0,0,0,0,0,87,53,8.4
12/12/2024 3:59,13.4,0,0,0,0,0,87,94,9.6
12/12/2024 5:00,13.2,0,0,0,0,0,88,97,9.4
12/12/2024 6:00,12.9,0,0,0,0,0,89,84,9
12/12/2024 6:59,13.4,6,1,5,16,8.7,93,96,7.1
12/12/2024 8:00,15.2,109,56,53,304.7,166.4,88,89,5.8
12/12/2024 9:00,17.4,282,190,92,514,388.8,81,100,6.6
12/12/2024 9:59,19.7,442,325,117,625.7,581.7,75,97,7.9
12/12/2024 11:00,21.5,565,439,126,704.8,730.3,69,64,9
12/12/2024 12:00,22.6,626,499,127,741.5,804.1,63,36,9.9
12/12/2024 12:59,23.3,617,491,126,736.8,793.5,60,76,10.2
12/12/2024 14:00,23.5,542,421,121,697.6,704.3,60,99,9.3
12/12/2024 15:00,23.3,409,302,107,618.1,545.3,61,100,8.4
12/12/2024 15:59,22.6,237,150,87,455.2,329.5,65,45,6.2
12/12/2024 17:00,20.2,74,35,39,246.5,119.5,77,2,4.5
12/12/2024 18:00,18.7,1,0,1,0,0,80,95,4.3
12/12/2024 18:59,17.3,0,0,0,0,0,85,72,4
12/12/2024 20:00,16.6,0,0,0,0,0,87,25,4.1
12/12/2024 21:00,16,0,0,0,0,0,88,6,5.4
12/12/2024 21:59,15.6,0,0,0,0,0,88,39,7.2
12/12/2024 23:00,15.5,0,0,0,0,0,90,82,8
12/13/2024,15.2,0,0,0,0,0,90,40,8.1
12/13/2024 0:59,14.8,0,0,0,0,0,90,30,8.5
12/13/2024 2:00,14.3,0,0,0,0,0,91,89,7.8
12/13/2024 3:00,13.8,0,0,0,0,0,91,98,7.7
12/13/2024 3:59,13.5,0,0,0,0,0,92,96,7.8
12/13/2024 5:00,13.3,0,0,0,0,0,92,100,8.1
12/13/2024 6:00,13,0,0,0,0,0,92,97,7.8
12/13/2024 6:59,13.4,6,1,5,16.3,8.8,94,100,5.3
12/13/2024 8:00,15.4,106,54,52,297.4,162.1,88,100,7.5
12/13/2024 9:00,17.5,277,183,94,497.9,380.4,81,100,7.7
12/13/2024 9:59,19.7,438,321,117,620.2,576.6,75,88,6.8
12/13/2024 11:00,21.6,560,433,127,696.8,723.6,70,99,6.4
12/13/2024 12:00,22.8,610,460,150,684.6,773.6,64,99,6.2
12/13/2024 12:59,23.3,600,448,152,672.9,760.2,61,98,5.9
12/13/2024 14:00,23.5,533,399,134,661.3,686.5,60,99,6.5
12/13/2024 15:00,23.3,407,294,113,601.3,539.6,61,96,6.9
12/13/2024 15:59,22.6,238,150,88,454.2,330.5,65,99,5.9
12/13/2024 17:00,20.3,74,34,40,238.7,118.1,77,87,3.5
12/13/2024 18:00,18.7,1,0,1,0,0,81,2,4.4
12/13/2024 18:59,17.7,0,0,0,0,0,86,63,4.5
12/13/2024 20:00,16.5,0,0,0,0,0,90,97,5.6
12/13/2024 21:00,15.9,0,0,0,0,0,91,3,7
12/13/2024 21:59,16,0,0,0,0,0,89,13,8.3
12/13/2024 23:00,15.4,0,0,0,0,0,90,3,7.4
12/14/2024,14.9,0,0,0,0,0,91,1,7.3
12/14/2024 0:59,14.6,0,0,0,0,0,91,0,7.6
12/14/2024 2:00,14.2,0,0,0,0,0,91,0,7.3
12/14/2024 3:00,13.9,0,0,0,0,0,91,0,7.3
12/14/2024 3:59,13.6,0,0,0,0,0,92,0,7.6
12/14/2024 5:00,13.4,0,0,0,0,0,92,0,8.1
12/14/2024 6:00,13.2,0,0,0,0,0,93,0,8.1
12/14/2024 6:59,13.7,6,1,5,16.6,8.8,94,0,8
12/14/2024 8:00,15.4,106,55,51,306.5,164,90,0,8.6
12/14/2024 9:00,17.5,280,190,90,519.7,388.3,83,0,7.4
12/14/2024 9:59,19.7,444,333,111,645.6,588.8,76,0,6.7
12/14/2024 11:00,21.6,565,443,122,714.5,733.2,69,0,6.7
12/14/2024 12:00,22.8,625,497,128,740.7,803.4,62,0,5.5
12/14/2024 12:59,23.3,618,491,127,738,795.3,58,0,5.4
12/14/2024 14:00,23.5,545,425,120,704.4,709.6,56,0,6.1
12/14/2024 15:00,23.4,415,309,106,631.5,555,56,8,6.7
12/14/2024 15:59,22.6,245,163,82,492.4,346,63,4,5.5
12/14/2024 17:00,20,77,38,39,265.9,126.5,75,0,4.6
12/14/2024 18:00,17.9,1,0,1,0,0,82,0,6.5
12/14/2024 18:59,17.2,0,0,0,0,0,84,0,5.8
12/14/2024 20:00,16.4,0,0,0,0,0,86,0,5.2
12/14/2024 21:00,15.8,0,0,0,0,0,87,0,4.3
12/14/2024 21:59,15.1,0,0,0,0,0,90,0,4.7
12/14/2024 23:00,14.3,0,0,0,0,0,92,0,5
12/15/2024,13.8,0,0,0,0,0,94,35,5.5
12/15/2024 0:59,13.6,0,0,0,0,0,95,81,6.3
12/15/2024 2:00,13.9,0,0,0,0,0,94,83,7.3
12/15/2024 3:00,13.9,0,0,0,0,0,93,58,7.6
12/15/2024 3:59,13.8,0,0,0,0,0,93,20,8.2
12/15/2024 5:00,13.6,0,0,0,0,0,94,6,7.9
12/15/2024 6:00,13.2,0,0,0,0,0,95,12,6.9
12/15/2024 6:59,13.1,5,1,4,16.9,7.9,96,0,5.1
12/15/2024 8:00,15.2,104,52,52,293.1,159.4,93,0,6.4
12/15/2024 9:00,17.5,277,186,91,511.4,383.6,86,0,5.8
12/15/2024 9:59,19.8,442,330,112,641.8,586,80,0,6
12/15/2024 11:00,21.7,567,444,123,717.6,736.1,72,0,5.6
12/15/2024 12:00,23,631,506,125,755.1,813.3,61,0,4.3
12/15/2024 12:59,23.8,627,503,124,756.5,809.2,54,0,4
12/15/2024 14:00,24,554,438,116,725.9,724.2,53,0,4.3
12/15/2024 15:00,23.9,423,320,103,653.3,568.4,53,0,5.6
12/15/2024 15:59,22.9,250,170,80,512.2,355.5,61,0,5.7
12/15/2024 17:00,20.1,79,40,39,278.9,131.1,72,0,4.6
12/15/2024 18:00,18.6,1,0,1,0,0,75,0,2.6
12/15/2024 18:59,17.4,0,0,0,0,0,82,0,4.5
12/15/2024 20:00,16.5,0,0,0,0,0,85,0,3.6
12/15/2024 21:00,15.9,0,0,0,0,0,86,0,3.2
12/15/2024 21:59,15.2,0,0,0,0,0,86,0,3.3
12/15/2024 23:00,14.8,0,0,0,0,0,86,0,2.2
12/16/2024,14.3,0,0,0,0,0,87,0,3.1
12/16/2024 0:59,13.5,0,0,0,0,0,89,0,4.7
12/16/2024 2:00,13.2,0,0,0,0,0,90,0,4.5
12/16/2024 3:00,13,0,0,0,0,0,90,0,3.9
12/16/2024 3:59,12.3,0,0,0,0,0,93,0,4.6
12/16/2024 5:00,11.6,0,0,0,0,0,97,2,5.5
12/16/2024 6:00,11.4,0,0,0,0,0,98,3,5.5
12/16/2024 6:59,11.7,5,1,4,17.2,8,97,0,4.4
12/16/2024 8:00,14.5,102,49,53,279.3,154.7,93,3,5.5
12/16/2024 9:00,18,267,162,105,447.7,359.5,85,0,3.3
12/16/2024 9:59,21.1,446,330,116,643.7,590.4,74,0,3.4
12/16/2024 11:00,23.1,581,470,111,761.1,761.2,57,0,2.5
12/16/2024 12:00,24,637,516,121,770.9,823.5,53,0,2.1
12/16/2024 12:59,24.6,630,509,121,765.9,814.9,52,0,1.3
12/16/2024 14:00,24.8,557,442,115,732.4,729,52,0,0.5
12/16/2024 15:00,24.7,424,322,102,656.7,570.4,53,0,2.5
12/16/2024 15:59,23.5,251,171,80,513.8,357,64,0,4.4
12/16/2024 17:00,20.2,79,40,39,277.8,131,75,0,6
12/16/2024 18:00,18.1,1,0,1,0,0,78,0,6.9
12/16/2024 18:59,17.5,0,0,0,0,0,78,0,6.9
12/16/2024 20:00,16.4,0,0,0,0,0,80,0,6.3
12/16/2024 21:00,15.9,0,0,0,0,0,79,0,4.8
12/16/2024 21:59,15.5,0,0,0,0,0,78,0,3.4
12/16/2024 23:00,15.2,0,0,0,0,0,78,0,1.9
12/17/2024,14.7,0,0,0,0,0,79,0,1.8
12/17/2024 0:59,13.9,0,0,0,0,0,82,0,2.9
12/17/2024 2:00,13.3,0,0,0,0,0,83,0,3.9
12/17/2024 3:00,12.7,0,0,0,0,0,85,0,4.9
12/17/2024 3:59,12,0,0,0,0,0,88,0,5.2
12/17/2024 5:00,11.4,0,0,0,0,0,90,0,5.1
12/17/2024 6:00,11.2,0,0,0,0,0,91,0,5.7
12/17/2024 6:59,11.8,5,1,4,17.5,8.1,92,0,4.9
12/17/2024 8:00,15.3,101,54,47,311.2,160.1,82,0,7
12/17/2024 9:00,18.7,272,188,84,522,381.2,75,0,3.6
12/17/2024 9:59,21.4,432,326,106,637.7,575.5,66,0,4.2
12/17/2024 11:00,23,553,434,119,704,719.2,62,0,3
12/17/2024 12:00,24.2,615,491,124,734.3,792.5,58,0,1.6
12/17/2024 12:59,24.9,610,487,123,733,786.9,55,5,1.7
12/17/2024 14:00,25.2,538,422,116,698.9,702.1,55,44,3.8
12/17/2024 15:00,25,410,306,104,623.2,548.9,56,93,4.5
12/17/2024 15:59,24,240,156,84,467.3,336.2,64,92,4.2
12/17/2024 17:00,21.4,76,36,40,249,122.5,73,14,4.5
12/17/2024 18:00,19.8,1,0,1,0,0,74,6,4.8
12/17/2024 18:59,18.1,0,0,0,0,0,84,59,5.6
12/17/2024 20:00,17.6,0,0,0,0,0,85,51,4.8
12/17/2024 21:00,16.9,0,0,0,0,0,87,44,5.8
12/17/2024 21:59,16.2,0,0,0,0,0,89,2,6.8
12/17/2024 23:00,15.7,0,0,0,0,0,89,73,6.5
12/18/2024,15.6,0,0,0,0,0,89,40,6.7
12/18/2024 0:59,15.5,0,0,0,0,0,90,38,7
12/18/2024 2:00,15.1,0,0,0,0,0,91,10,6.7
12/18/2024 3:00,14.6,0,0,0,0,0,93,24,6
12/18/2024 3:59,14.2,0,0,0,0,0,94,0,5.6
12/18/2024 5:00,13.9,0,0,0,0,0,95,6,6.4
12/18/2024 6:00,13.7,0,0,0,0,0,95,1,5.7
12/18/2024 6:59,13.5,4,1,3,17.8,7.1,95,21,3.7
12/18/2024 8:00,15.8,98,50,48,291.1,153.2,91,11,4
12/18/2024 9:00,18.8,269,182,87,507.6,375,84,57,1.2
12/18/2024 9:59,21.3,431,320,111,627.5,572,76,77,3.4
12/18/2024 11:00,23,554,431,123,700.2,719.2,65,100,3.2
12/18/2024 12:00,23.9,609,469,140,701.9,778,59,100,5.1
12/18/2024 12:59,24.3,587,423,164,636.8,738.8,58,92,6.7
12/18/2024 14:00,24.4,536,410,126,678.7,695.1,57,98,5.8
12/18/2024 15:00,24.3,395,266,129,540.9,514.4,56,100,5.2
12/18/2024 15:59,23.5,228,123,105,367.3,302.4,64,11,3.4
12/18/2024 17:00,21.4,79,37,42,254.8,126.6,70,0,2.8
12/18/2024 18:00,19.6,1,0,1,0,0,75,0,2.3
12/18/2024 18:59,18.2,0,0,0,0,0,81,0,6.2
12/18/2024 20:00,17.4,0,0,0,0,0,85,16,6.5
12/18/2024 21:00,17.6,0,0,0,0,0,82,100,2.9
12/18/2024 21:59,17.2,0,0,0,0,0,83,100,2.4
12/18/2024 23:00,16,0,0,0,0,0,88,99,4.8
12/19/2024,15.5,0,0,0,0,0,90,98,4.1
12/19/2024 0:59,15.3,0,0,0,0,0,90,100,2
12/19/2024 2:00,14.7,0,0,0,0,0,93,100,2.8
12/19/2024 3:00,14,0,0,0,0,0,95,96,4.7
12/19/2024 3:59,13.9,0,0,0,0,0,96,99,3.3
12/19/2024 5:00,13.9,0,0,0,0,0,96,99,3
12/19/2024 6:00,13.3,0,0,0,0,0,99,100,3.7
12/19/2024 6:59,13,4,0,4,0,3.9,100,100,4
12/19/2024 8:00,15.1,90,37,53,217.6,130.7,97,100,4.7
12/19/2024 9:00,18.3,246,139,107,389.3,325.9,89,73,2.9
12/19/2024 9:59,20.9,413,283,130,556.3,536.9,78,99,3.3
12/19/2024 11:00,22.6,531,375,156,610.1,673.3,69,98,5.3
12/19/2024 12:00,23.5,593,425,168,636.5,744.9,63,97,5.2
12/19/2024 12:59,24.2,609,470,139,707.5,779.2,59,77,5.1
12/19/2024 14:00,24.4,541,413,128,683.2,701.2,58,15,3.7
12/19/2024 15:00,24.3,415,306,109,621.2,553.6,58,100,3.2
12/19/2024 15:59,23.6,247,162,85,482,346.6,64,5,3.1
12/19/2024 17:00,21.7,81,40,41,274.2,132.4,71,41,0.8
12/19/2024 18:00,20.1,2,0,2,0,0,75,0,0.5
12/19/2024 18:59,18.8,0,0,0,0,0,82,0,2
12/19/2024 20:00,17.7,0,0,0,0,0,86,38,2.5
12/19/2024 21:00,16.8,0,0,0,0,0,89,66,3.2
12/19/2024 21:59,16.2,0,0,0,0,0,91,49,3.2
12/19/2024 23:00,15.9,0,0,0,0,0,91,85,2.7
12/20/2024,15.3,0,0,0,0,0,93,100,3.2
12/20/2024 0:59,15,0,0,0,0,0,93,79,3.3
12/20/2024 2:00,14.5,0,0,0,0,0,94,99,4.6
12/20/2024 3:00,14.2,0,0,0,0,0,96,80,5.7
12/20/2024 3:59,14.1,0,0,0,0,0,96,99,5.7
12/20/2024 5:00,14,0,0,0,0,0,96,88,4.6
12/20/2024 6:00,13.9,0,0,0,0,0,96,100,2.5
12/20/2024 6:59,13.3,4,0,4,0,3.9,100,100,2.6
12/20/2024 8:00,14.4,75,16,59,95.1,91.5,99,100,3.2
12/20/2024 9:00,17.9,220,90,130,253.1,269.9,95,90,3
12/20/2024 9:59,21.4,392,227,165,447.3,489.5,79,100,2.9
12/20/2024 11:00,22.9,521,355,166,578.3,655.2,69,79,4.3
12/20/2024 12:00,23.9,609,467,142,699.8,777.5,61,98,5.6
12/20/2024 12:59,24.3,586,418,168,629.1,735.9,58,100,5.1
12/20/2024 14:00,24.4,508,338,170,558.6,636.8,56,100,2.2
12/20/2024 15:00,24.3,395,263,132,532.9,512.6,55,100,2.2
12/20/2024 15:59,23.9,242,149,93,441.7,332.8,58,99,1.5
12/20/2024 17:00,21.9,80,36,44,244.7,125.7,68,90,1.3
12/20/2024 18:00,20.3,2,0,2,0,1.9,71,98,1.7
12/20/2024 18:59,18.7,0,0,0,0,0,83,99,4
12/20/2024 20:00,18.4,0,0,0,0,0,82,99,2.6
12/20/2024 21:00,17.6,0,0,0,0,0,85,100,2.3
12/20/2024 21:59,16.9,0,0,0,0,0,87,100,1.9
12/20/2024 23:00,16.8,0,0,0,0,0,89,100,3.3
12/21/2024,17.5,0,0,0,0,0,87,98,1.7
12/21/2024 0:59,16.6,0,0,0,0,0,89,99,2
12/21/2024 2:00,17,0,0,0,0,0,89,99,5.8
12/21/2024 3:00,16.5,0,0,0,0,0,91,100,4.2
12/21/2024 3:59,16.4,0,0,0,0,0,90,100,2.3
12/21/2024 5:00,16.6,0,0,0,0,0,90,91,2.5
12/21/2024 6:00,16.1,0,0,0,0,0,92,88,4.4
12/21/2024 6:59,16.1,1,0,1,0,1,92,99,1.5
12/21/2024 8:00,16.9,34,4,30,24,37.6,89,99,0.9
12/21/2024 9:00,18.3,88,7,81,19.8,89.4,86,100,2.2
12/21/2024 9:59,20.1,219,82,137,161.9,251.6,79,98,4
12/21/2024 11:00,21.8,362,154,208,251.2,415.6,73,100,3.2
12/21/2024 12:00,21.8,231,43,188,64.5,240.5,73,84,6.3
12/21/2024 12:59,22.6,412,207,205,311.5,482,70,67,8
12/21/2024 14:00,22.5,317,139,178,229.5,366.2,70,100,8.6
12/21/2024 15:00,21.9,172,47,125,95,189.5,74,89,9.6
12/21/2024 15:59,21.6,121,35,86,103.3,140,76,100,6.5
12/21/2024 17:00,20.1,34,8,26,53.8,43.5,83,24,5.4
12/21/2024 18:00,17.9,2,0,2,0,1.9,90,3,6.6
12/21/2024 18:59,18.7,0,0,0,0,0,93,38,6.1
12/21/2024 20:00,18,0,0,0,0,0,92,1,7.2
12/21/2024 21:00,16.9,0,0,0,0,0,93,4,6.1
12/21/2024 21:59,16.3,0,0,0,0,0,92,1,4.4
12/21/2024 23:00,16.1,0,0,0,0,0,92,1,2.6
12/22/2024,15.8,0,0,0,0,0,93,0,3.1
12/22/2024 0:59,15.4,0,0,0,0,0,94,0,5.5
12/22/2024 2:00,15.4,0,0,0,0,0,95,0,6.5
12/22/2024 3:00,14.8,0,0,0,0,0,96,0,5.3
12/22/2024 3:59,14.6,0,0,0,0,0,97,0,5.4
12/22/2024 5:00,14.4,0,0,0,0,0,98,17,6
12/22/2024 6:00,14.2,0,0,0,0,0,100,59,5.6
12/22/2024 6:59,14.6,2,0,2,0,1.9,99,100,5.7
12/22/2024 8:00,15.3,54,3,51,18.2,55.8,99,100,5.9
12/22/2024 9:00,16.4,138,18,120,51,144.8,98,100,6.6
12/22/2024 9:59,19.2,307,101,206,199.9,345.9,87,20,4.8
12/22/2024 11:00,21.8,532,391,141,638.3,681.5,74,1,6.6
12/22/2024 12:00,23.3,604,471,133,706.2,774.4,65,0,8.1
12/22/2024 12:59,24.1,605,476,129,715.9,777.7,61,0,8.6
12/22/2024 14:00,24.5,538,417,121,687.5,699.7,58,0,7.9
12/22/2024 15:00,24.5,413,305,108,615.2,550.5,58,0,7.1
12/22/2024 15:59,23.8,248,164,84,482,347.8,64,0,4.5
12/22/2024 17:00,21.5,82,40,42,265.8,131.9,74,0,3.5
12/22/2024 18:00,19.4,2,0,2,0,1.9,80,0,5.8
12/22/2024 18:59,18.7,0,0,0,0,0,86,1,6.5
12/22/2024 20:00,17.9,0,0,0,0,0,87,0,7.1
12/22/2024 21:00,17.5,0,0,0,0,0,86,0,7.6
12/22/2024 21:59,16.8,0,0,0,0,0,88,0,7.2
12/22/2024 23:00,16.1,0,0,0,0,0,89,0,7.1
12/23/2024,15.4,0,0,0,0,0,91,23,6.8
12/23/2024 0:59,14.6,0,0,0,0,0,92,98,6.5
12/23/2024 2:00,14.2,0,0,0,0,0,92,92,4.3
12/23/2024 3:00,13.8,0,0,0,0,0,92,89,3.6
12/23/2024 3:59,13.4,0,0,0,0,0,95,93,6.2
12/23/2024 5:00,13.3,0,0,0,0,0,94,77,6.4
12/23/2024 6:00,13,0,0,0,0,0,94,94,4.8
12/23/2024 6:59,12.6,3,0,3,0,2.9,97,26,4.7
12/23/2024 8:00,15.1,91,44,47,269.2,141.7,92,6,7
12/23/2024 9:00,18.1,266,181,85,515,373.4,83,0,4.2
12/23/2024 9:59,20.8,431,324,107,642.3,575.3,72,0,4.2
